SyncFrame,Camera,Part,X,Y
16180,oppo,右手首,1041.0,501.0
16180,oppo1,右手首,623.0,419.0
16180,oppo,右肘,963.0,466.5
16180,oppo2,右肘,1395.0,286.0
16180,oppo,右肩,1018.0,399.0
16180,oppo2,右肩,1381.0,218.5
16180,oppo,右腰,986.0,553.0
16180,oppo2,右腰,1339.5,361.5
16180,oppo,右膝,947.0,738.5
16180,oppo2,右膝,1275.5,546.5
16180,oppo,右足首,870.5,769.5
16180,oppo2,右足首,1216.0,603.5
16180,oppo1,左手首,771.5,421.0
16180,pixel,左手首,629.5,361.5
16180,oppo1,左肘,846.5,391.0
16180,pixel,左肘,675.5,325.0
16180,oppo1,左肩,812.5,310.0
16180,pixel,左肩,632.0,266.5
16180,oppo1,左腰,776.5,483.0
16180,oppo2,左腰,1240.5,348.5
16180,pixel,左腰,668.5,407.0
16180,oppo1,左膝,683.5,683.0
16180,pixel,左膝,647.0,561.5
16180,oppo1,左足首,653.0,810.0
16180,pixel,左足首,638.0,649.5
16181,oppo,右手首,1046.0,505.0
16181,oppo1,右手首,615.0,421.0
16181,oppo,右肘,969.0,467.5
16181,oppo2,右肘,1399.0,287.0
16181,oppo,右肩,1024.0,400.0
16181,oppo2,右肩,1386.0,221.5
16181,oppo,右腰,992.0,555.0
16181,oppo2,右腰,1342.5,362.5
16181,oppo,右膝,955.0,742.5
16181,oppo2,右膝,1281.5,547.5
16181,oppo,右足首,876.5,769.5
16181,oppo2,右足首,1220.0,600.5
16181,oppo1,左手首,761.5,423.0
16181,pixel,左手首,623.5,363.5
16181,oppo1,左肘,836.5,393.0
16181,pixel,左肘,668.5,328.0
16181,oppo1,左肩,803.5,312.0
16181,pixel,左肩,625.0,268.5
16181,oppo1,左腰,767.5,484.0
16181,oppo2,左腰,1244.5,349.5
16181,pixel,左腰,661.5,408.0
16181,oppo1,左膝,675.5,686.0
16181,pixel,左膝,643.0,563.5
16181,oppo1,左足首,647.0,815.0
16181,pixel,左足首,633.0,649.5
16182,oppo,右手首,1051.0,508.0
16182,oppo1,右手首,607.0,424.0
16182,oppo,右肘,975.0,469.5
16182,oppo2,右肘,1402.0,289.0
16182,oppo,右肩,1032.0,402.0
16182,oppo2,右肩,1390.0,218.5
16182,oppo,右腰,999.0,557.0
16182,oppo2,右腰,1345.5,363.5
16182,oppo,右膝,962.0,746.5
16182,oppo2,右膝,1289.5,549.5
16182,oppo,右足首,883.5,770.5
16182,oppo2,右足首,1226.0,598.5
16182,oppo1,左手首,751.5,426.0
16182,pixel,左手首,618.5,365.5
16182,oppo1,左肘,830.5,398.0
16182,pixel,左肘,662.5,331.0
16182,oppo1,左肩,796.5,314.0
16182,pixel,左肩,619.0,270.5
16182,oppo1,左腰,759.5,485.0
16182,oppo2,左腰,1250.5,349.5
16182,pixel,左腰,656.5,410.0
16182,oppo1,左膝,666.5,689.0
16182,pixel,左膝,639.0,565.5
16182,oppo1,左足首,642.0,821.0
16182,pixel,左足首,629.0,651.5
16183,oppo,右手首,1057.0,511.0
16183,oppo1,右手首,599.0,427.0
16183,oppo,右肘,980.0,469.5
16183,oppo2,右肘,1405.0,290.0
16183,oppo,右肩,1037.0,404.0
16183,oppo2,右肩,1393.0,220.5
16183,oppo,右腰,1006.0,559.0
16183,oppo2,右腰,1349.5,365.5
16183,oppo,右膝,971.0,750.5
16183,oppo2,右膝,1295.5,549.5
16183,oppo,右足首,891.5,771.5
16183,oppo2,右足首,1231.0,596.5
16183,oppo1,左手首,741.5,429.0
16183,pixel,左手首,612.5,368.5
16183,oppo1,左肘,821.5,401.0
16183,pixel,左肘,655.5,334.0
16183,oppo1,左肩,787.5,316.0
16183,pixel,左肩,612.0,274.5
16183,oppo1,左腰,751.5,486.0
16183,oppo2,左腰,1253.5,351.5
16183,pixel,左腰,649.5,411.0
16183,oppo1,左膝,656.5,692.0
16183,pixel,左膝,633.0,565.5
16183,oppo1,左足首,637.0,828.0
16183,pixel,左足首,625.5,653.0
16184,oppo,右手首,1061.0,516.0
16184,oppo1,右手首,593.0,433.0
16184,oppo,右肘,986.0,471.5
16184,oppo2,右肘,1408.0,291.0
16184,oppo,右肩,1045.0,403.0
16184,oppo2,右肩,1395.0,226.5
16184,oppo,右腰,1013.0,561.0
16184,oppo2,右腰,1353.5,367.5
16184,oppo,右膝,981.0,756.5
16184,oppo2,右膝,1303.5,552.5
16184,oppo,右足首,898.5,772.5
16184,oppo2,右足首,1237.0,593.5
16184,oppo1,左手首,730.5,432.0
16184,pixel,左手首,605.5,371.5
16184,oppo1,左肘,815.5,403.0
16184,pixel,左肘,648.5,338.0
16184,oppo1,左肩,779.5,319.0
16184,pixel,左肩,606.0,278.5
16184,oppo1,左腰,744.5,489.0
16184,oppo2,左腰,1257.5,354.5
16184,pixel,左腰,644.5,412.0
16184,oppo1,左膝,647.5,695.0
16184,pixel,左膝,628.0,567.5
16184,oppo1,左足首,634.0,833.0
16184,pixel,左足首,622.5,656.5
16185,oppo,右手首,1065.0,520.0
16185,oppo1,右手首,586.0,437.0
16185,oppo,右肘,991.0,473.5
16185,oppo2,右肘,1410.0,293.0
16185,oppo,右肩,1050.0,405.0
16185,oppo2,右肩,1400.0,227.5
16185,oppo,右腰,1019.0,564.0
16185,oppo2,右腰,1357.5,369.5
16185,oppo,右膝,991.0,761.5
16185,oppo2,右膝,1309.5,554.5
16185,oppo,右足首,906.5,772.5
16185,oppo2,右足首,1243.0,592.5
16185,oppo1,左手首,719.5,436.0
16185,pixel,左手首,600.5,374.5
16185,oppo1,左肘,804.5,407.5
16185,pixel,左肘,641.5,342.0
16185,oppo1,左肩,770.5,322.0
16185,pixel,左肩,599.0,281.5
16185,oppo1,左腰,736.5,492.0
16185,oppo2,左腰,1261.5,356.5
16185,pixel,左腰,638.5,415.0
16185,oppo1,左膝,640.5,698.0
16185,pixel,左膝,622.0,569.5
16185,oppo1,左足首,630.0,838.0
16185,pixel,左足首,621.0,659.5
16186,oppo,右手首,1069.0,525.0
16186,oppo1,右手首,579.0,442.0
16186,oppo,右肘,996.0,475.5
16186,oppo2,右肘,1413.0,295.0
16186,oppo,右肩,1055.0,408.0
16186,oppo2,右肩,1402.0,229.5
16186,oppo,右腰,1026.0,567.0
16186,oppo2,右腰,1359.5,370.5
16186,oppo,右膝,1003.0,768.5
16186,oppo2,右膝,1315.5,555.5
16186,oppo,右足首,916.5,773.5
16186,oppo2,右足首,1250.0,589.5
16186,oppo1,左手首,707.5,440.0
16186,pixel,左手首,593.5,378.5
16186,oppo1,左肘,794.5,411.5
16186,pixel,左肘,634.5,346.0
16186,oppo1,左肩,761.5,325.0
16186,pixel,左肩,592.0,285.5
16186,oppo1,左腰,728.5,495.0
16186,oppo2,左腰,1264.5,357.5
16186,pixel,左腰,632.5,417.0
16186,oppo1,左膝,631.5,702.0
16186,pixel,左膝,616.0,569.5
16186,oppo1,左足首,628.0,841.0
16186,pixel,左足首,619.0,664.5
16187,oppo,右手首,1073.0,529.0
16187,oppo1,右手首,572.0,446.0
16187,oppo,右肘,1002.0,477.5
16187,oppo2,右肘,1415.0,297.0
16187,oppo,右肩,1061.0,411.0
16187,oppo2,右肩,1405.0,233.5
16187,oppo,右腰,1032.0,570.0
16187,oppo2,右腰,1363.5,372.5
16187,oppo,右膝,1015.0,774.5
16187,oppo2,右膝,1322.5,558.5
16187,oppo,右足首,925.5,775.5
16187,oppo2,右足首,1257.0,587.5
16187,oppo1,左手首,696.5,444.0
16187,pixel,左手首,588.5,381.5
16187,oppo1,左肘,785.5,416.5
16187,pixel,左肘,627.5,351.0
16187,oppo1,左肩,752.5,328.0
16187,pixel,左肩,586.0,288.5
16187,oppo1,左腰,721.5,499.0
16187,oppo2,左腰,1268.5,361.5
16187,pixel,左腰,627.5,419.0
16187,oppo1,左膝,623.5,706.0
16187,pixel,左膝,612.0,571.5
16187,oppo1,左足首,624.0,844.0
16187,pixel,左足首,618.0,667.5
16188,oppo,右手首,1076.0,533.0
16188,oppo1,右手首,563.0,450.0
16188,oppo,右肘,1007.0,479.5
16188,oppo2,右肘,1418.0,299.0
16188,oppo,右肩,1068.0,414.0
16188,oppo2,右肩,1407.0,236.5
16188,oppo,右腰,1038.0,573.0
16188,oppo2,右腰,1366.5,374.5
16188,oppo,右膝,1027.0,779.5
16188,oppo2,右膝,1327.5,559.5
16188,oppo,右足首,934.5,776.5
16188,oppo2,右足首,1264.0,585.5
16188,oppo1,左手首,683.5,448.0
16188,pixel,左手首,581.5,385.5
16188,oppo1,左肘,774.5,422.5
16188,pixel,左肘,620.5,356.0
16188,oppo1,左肩,742.5,333.0
16188,pixel,左肩,579.0,293.5
16188,oppo1,左腰,714.5,502.0
16188,oppo2,左腰,1271.5,364.5
16188,pixel,左腰,621.5,422.0
16188,oppo1,左膝,615.5,710.0
16188,pixel,左膝,606.0,573.5
16188,oppo1,左足首,619.0,846.0
16188,pixel,左足首,620.0,671.5
16189,oppo,右手首,1080.0,538.0
16189,oppo1,右手首,557.0,455.0
16189,oppo,右肘,1012.0,481.5
16189,oppo2,右肘,1420.0,301.0
16189,oppo,右肩,1075.0,416.0
16189,oppo2,右肩,1412.0,240.5
16189,oppo,右腰,1044.0,576.0
16189,oppo2,右腰,1370.5,377.5
16189,oppo,右膝,1040.0,789.5
16189,oppo2,右膝,1333.5,559.5
16189,oppo,右足首,945.5,777.5
16189,oppo2,右足首,1272.0,582.5
16189,oppo1,左手首,670.5,452.0
16189,pixel,左手首,575.5,390.5
16189,oppo1,左肘,763.5,427.5
16189,pixel,左肘,613.5,360.0
16189,oppo1,左肩,733.5,337.0
16189,pixel,左肩,573.0,297.5
16189,oppo1,左腰,707.5,506.0
16189,oppo2,左腰,1274.5,367.5
16189,pixel,左腰,617.5,425.0
16189,oppo1,左膝,606.5,714.0
16189,pixel,左膝,602.0,575.5
16189,oppo1,左足首,615.0,846.0
16189,pixel,左足首,622.0,672.5
16190,oppo,右手首,1083.0,542.0
16190,oppo1,右手首,550.0,459.0
16190,oppo,右肘,1017.0,484.5
16190,oppo2,右肘,1423.0,303.0
16190,oppo,右肩,1081.0,419.0
16190,oppo2,右肩,1415.0,244.5
16190,oppo,右腰,1050.0,580.0
16190,oppo2,右腰,1372.5,379.5
16190,oppo,右膝,1053.0,793.5
16190,oppo2,右膝,1340.5,559.5
16190,oppo,右足首,956.5,780.5
16190,oppo2,右足首,1279.0,581.5
16190,oppo1,左手首,657.5,455.0
16190,pixel,左手首,568.5,393.5
16190,oppo1,左肘,752.5,431.5
16190,pixel,左肘,606.5,366.0
16190,oppo1,左肩,722.5,341.0
16190,pixel,左肩,566.0,303.5
16190,oppo1,左腰,700.5,509.0
16190,oppo2,左腰,1278.5,366.5
16190,pixel,左腰,612.5,429.0
16190,oppo1,左膝,595.5,719.0
16190,pixel,左膝,597.0,578.5
16190,oppo1,左足首,614.0,848.0
16190,pixel,左足首,621.0,673.5
16191,oppo,右手首,1086.0,548.0
16191,oppo1,右手首,543.0,464.0
16191,oppo,右肘,1022.0,485.5
16191,oppo2,右肘,1426.0,304.0
16191,oppo,右肩,1088.0,422.0
16191,oppo2,右肩,1418.0,246.5
16191,oppo,右腰,1056.0,583.0
16191,oppo2,右腰,1375.5,381.5
16191,oppo,右膝,1067.0,796.5
16191,oppo2,右膝,1345.5,559.5
16191,oppo,右足首,969.5,783.5
16191,oppo2,右足首,1286.0,579.5
16191,oppo1,左手首,643.5,457.0
16191,pixel,左手首,563.5,397.5
16191,oppo1,左肘,739.5,438.5
16191,pixel,左肘,599.5,371.0
16191,oppo1,左肩,712.5,346.0
16191,pixel,左肩,560.0,307.5
16191,oppo1,左腰,695.5,511.0
16191,oppo2,左腰,1280.5,367.5
16191,pixel,左腰,607.5,432.0
16191,oppo1,左膝,584.5,723.0
16191,pixel,左膝,593.0,580.5
16191,oppo1,左足首,612.0,848.0
16191,pixel,左足首,621.0,673.5
16192,oppo,右手首,1089.0,552.0
16192,oppo1,右手首,538.0,469.0
16192,oppo,右肘,1027.0,486.5
16192,oppo2,右肘,1427.0,305.0
16192,oppo,右肩,1094.0,424.0
16192,oppo2,右肩,1420.0,250.5
16192,oppo,右腰,1063.0,585.0
16192,oppo2,右腰,1379.5,382.5
16192,oppo,右膝,1081.0,798.5
16192,oppo2,右膝,1353.5,557.5
16192,oppo,右足首,981.5,785.5
16192,oppo2,右足首,1294.0,577.5
16192,oppo1,左手首,629.5,458.0
16192,pixel,左手首,557.5,400.5
16192,oppo1,左肘,728.5,443.5
16192,pixel,左肘,590.5,377.0
16192,oppo1,左肩,701.5,350.0
16192,pixel,左肩,553.0,312.5
16192,oppo1,左腰,687.5,512.0
16192,oppo2,左腰,1282.5,368.5
16192,pixel,左腰,603.5,434.0
16192,oppo1,左膝,575.5,727.0
16192,pixel,左膝,590.0,582.5
16192,oppo1,左足首,611.0,849.0
16192,pixel,左足首,621.0,674.5
16193,oppo,右手首,1091.0,556.0
16193,oppo1,右手首,533.0,472.0
16193,oppo,右肘,1032.0,487.5
16193,oppo2,右肘,1429.0,306.0
16193,oppo,右肩,1103.0,429.0
16193,oppo2,右肩,1424.0,251.5
16193,oppo,右腰,1068.0,586.0
16193,oppo2,右腰,1382.5,384.5
16193,oppo,右膝,1096.0,800.5
16193,oppo2,右膝,1358.5,555.5
16193,oppo,右足首,996.5,791.0
16193,oppo2,右足首,1302.0,577.5
16193,oppo1,左手首,614.5,459.0
16193,pixel,左手首,551.5,402.5
16193,oppo1,左肘,715.5,447.5
16193,pixel,左肘,584.5,381.0
16193,oppo1,左肩,689.5,354.0
16193,pixel,左肩,547.0,317.5
16193,oppo1,左腰,680.5,512.0
16193,oppo2,左腰,1287.5,370.5
16193,pixel,左腰,599.5,436.0
16193,oppo1,左膝,565.5,730.0
16193,pixel,左膝,586.0,584.5
16193,oppo1,左足首,610.0,851.0
16193,pixel,左足首,620.0,674.5
16194,oppo,右手首,1093.0,559.0
16194,oppo1,右手首,527.0,475.0
16194,oppo,右肘,1038.0,487.5
16194,oppo2,右肘,1431.0,305.0
16194,oppo,右肩,1110.0,432.0
16194,oppo2,右肩,1427.0,253.5
16194,oppo,右腰,1073.0,588.0
16194,oppo2,右腰,1385.5,383.5
16194,oppo,右膝,1111.0,801.5
16194,oppo2,右膝,1365.5,552.5
16194,oppo,右足首,1009.5,795.0
16194,oppo2,右足首,1310.0,576.5
16194,oppo1,左手首,599.5,460.0
16194,pixel,左手首,546.5,405.5
16194,oppo1,左肘,706.5,453.5
16194,pixel,左肘,577.5,387.0
16194,oppo1,左肩,676.5,357.0
16194,pixel,左肩,540.0,322.5
16194,oppo1,左腰,672.5,514.0
16194,oppo2,左腰,1290.5,370.5
16194,pixel,左腰,595.5,437.0
16194,oppo1,左膝,559.5,732.0
16194,pixel,左膝,585.0,585.5
16194,oppo1,左足首,609.0,852.0
16194,pixel,左足首,620.0,675.5
16195,oppo,右手首,1096.0,561.0
16195,oppo1,右手首,522.0,477.0
16195,oppo,右肘,1044.0,487.5
16195,oppo2,右肘,1433.0,305.0
16195,oppo,右肩,1116.0,432.0
16195,oppo2,右肩,1429.0,254.5
16195,oppo1,右腰,576.5,513.5
16195,oppo2,右腰,1389.5,384.5
16195,oppo,右膝,1126.0,801.5
16195,oppo2,右膝,1371.5,549.5
16195,oppo,右足首,1022.5,799.0
16195,oppo2,右足首,1317.0,574.5
16195,oppo1,左手首,584.5,459.0
16195,pixel,左手首,540.5,406.5
16195,oppo1,左肘,693.5,456.5
16195,pixel,左肘,568.5,392.0
16195,oppo1,左肩,664.5,357.0
16195,pixel,左肩,534.0,327.5
16195,oppo1,左腰,664.5,515.0
16195,oppo2,左腰,1293.5,370.5
16195,pixel,左腰,590.5,438.0
16195,oppo1,左膝,554.5,736.0
16195,pixel,左膝,583.0,587.5
16195,oppo1,左足首,608.0,853.0
16195,pixel,左足首,620.0,675.5
16196,oppo,右手首,1099.0,563.0
16196,oppo1,右手首,517.0,479.0
16196,oppo,右肘,1049.0,486.5
16196,oppo2,右肘,1436.0,305.0
16196,oppo,右肩,1120.0,432.0
16196,oppo2,右肩,1432.0,253.5
16196,oppo1,右腰,568.5,510.5
16196,oppo2,右腰,1392.5,383.5
16196,oppo,右膝,1142.0,800.5
16196,oppo2,右膝,1377.5,545.5
16196,oppo,右足首,1035.5,802.0
16196,oppo2,右足首,1326.0,574.5
16196,oppo1,左手首,563.5,458.0
16196,pixel,左手首,535.5,407.5
16196,oppo1,左肘,675.5,455.0
16196,pixel,左肘,562.5,396.0
16196,oppo1,左肩,653.5,357.0
16196,pixel,左肩,528.0,330.5
16196,oppo1,左腰,656.5,516.0
16196,oppo2,左腰,1296.5,371.5
16196,pixel,左腰,585.5,440.0
16196,oppo1,左膝,549.5,741.0
16196,pixel,左膝,581.0,599.5
16196,oppo1,左足首,608.0,854.0
16196,pixel,左足首,620.0,675.5
16197,oppo,右手首,1102.0,563.0
16197,oppo2,右手首,1438.0,362.5
16197,oppo,右肘,1054.0,485.5
16197,oppo2,右肘,1437.0,304.0
16197,oppo,右肩,1129.0,433.0
16197,oppo2,右肩,1436.0,253.5
16197,oppo1,右腰,560.5,510.5
16197,oppo2,右腰,1395.5,383.5
16197,oppo,右膝,1158.0,798.5
16197,oppo2,右膝,1383.5,540.5
16197,oppo,右足首,1048.5,805.0
16197,oppo2,右足首,1333.0,572.5
16197,oppo1,左手首,547.5,455.0
16197,pixel,左手首,529.5,408.5
16197,oppo1,左肘,661.5,455.0
16197,pixel,左肘,554.5,399.0
16197,oppo1,左肩,642.5,356.0
16197,pixel,左肩,521.0,333.5
16197,oppo1,左腰,648.5,517.0
16197,oppo2,左腰,1299.5,371.5
16197,pixel,左腰,581.5,441.0
16197,oppo1,左膝,546.5,744.0
16197,pixel,左膝,580.0,601.5
16197,oppo1,左足首,608.0,854.0
16197,pixel,左足首,619.0,676.5
16198,oppo,右手首,1105.0,563.0
16198,oppo2,右手首,1440.0,362.5
16198,oppo,右肘,1059.0,483.5
16198,oppo2,右肘,1439.0,302.0
16198,oppo,右肩,1134.0,432.0
16198,oppo2,右肩,1440.0,253.5
16198,oppo1,右腰,551.5,509.5
16198,oppo2,右腰,1398.5,382.5
16198,oppo,右膝,1173.0,796.5
16198,oppo2,右膝,1389.5,534.5
16198,oppo,右足首,1062.5,809.0
16198,oppo2,右足首,1340.0,572.5
16198,oppo1,左手首,531.5,452.0
16198,pixel,左手首,524.5,408.5
16198,oppo1,左肘,647.5,455.0
16198,pixel,左肘,546.5,402.0
16198,oppo1,左肩,632.0,354.0
16198,pixel,左肩,515.0,335.5
16198,oppo1,左腰,641.5,517.0
16198,oppo2,左腰,1302.5,373.5
16198,pixel,左腰,575.5,442.0
16198,oppo1,左膝,545.5,748.0
16198,pixel,左膝,578.0,603.5
16198,oppo1,左足首,608.0,855.0
16198,pixel,左足首,618.0,677.5
16199,oppo,右手首,1108.0,561.0
16199,oppo2,右手首,1443.0,359.5
16199,oppo,右肘,1063.0,481.5
16199,oppo2,右肘,1441.0,300.0
16199,oppo,右肩,1139.0,430.0
16199,oppo2,右肩,1445.0,252.5
16199,oppo1,右腰,543.5,508.5
16199,oppo2,右腰,1402.5,381.5
16199,oppo,右膝,1188.0,793.5
16199,oppo2,右膝,1395.5,529.5
16199,oppo,右足首,1075.5,813.0
16199,oppo2,右足首,1348.0,571.5
16199,oppo1,左手首,516.5,447.0
16199,pixel,左手首,518.5,408.5
16199,oppo1,左肘,634.5,454.0
16199,pixel,左肘,538.5,404.0
16199,oppo1,左肩,621.0,352.0
16199,pixel,左肩,509.0,336.5
16199,oppo1,左腰,632.5,516.0
16199,oppo2,左腰,1306.5,371.5
16199,pixel,左腰,571.5,443.0
16199,oppo1,左膝,544.5,750.0
16199,pixel,左膝,573.0,595.5
16199,oppo1,左足首,607.0,856.0
16199,pixel,左足首,618.0,676.5
16200,oppo,右手首,1112.0,558.0
16200,oppo2,右手首,1445.0,357.5
16200,oppo,右肘,1066.0,478.5
16200,oppo2,右肘,1442.0,298.0
16200,oppo,右肩,1145.0,428.0
16200,oppo2,右肩,1447.0,251.5
16200,oppo1,右腰,534.5,506.5
16200,oppo2,右腰,1405.5,380.5
16200,oppo,右膝,1202.0,789.5
16200,oppo1,右膝,460.5,731.5
16200,oppo2,右膝,1401.5,524.5
16200,oppo,右足首,1090.5,817.0
16200,oppo2,右足首,1355.0,571.5
16200,oppo1,左手首,502.5,440.0
16200,pixel,左手首,513.5,406.5
16200,oppo1,左肘,620.5,451.0
16200,pixel,左肘,531.5,404.0
16200,oppo1,左肩,610.0,348.0
16200,pixel,左肩,504.0,337.5
16200,oppo1,左腰,624.5,515.0
16200,oppo2,左腰,1308.5,371.5
16200,pixel,左腰,566.5,444.0
16200,oppo1,左膝,544.5,752.0
16200,pixel,左膝,570.0,597.5
16200,oppo1,左足首,606.0,855.0
16200,pixel,左足首,618.0,677.5
16201,oppo,右手首,1115.0,555.0
16201,oppo2,右手首,1448.0,354.5
16201,oppo,右肘,1071.0,474.5
16201,oppo2,右肘,1444.0,295.0
16201,oppo,右肩,1149.0,425.0
16201,oppo2,右肩,1448.0,251.5
16201,oppo1,右腰,525.5,505.5
16201,oppo2,右腰,1410.5,378.5
16201,oppo,右膝,1214.5,784.0
16201,oppo1,右膝,444.5,726.5
16201,oppo2,右膝,1407.5,517.5
16201,oppo,右足首,1103.0,821.5
16201,oppo2,右足首,1362.0,569.5
16201,oppo1,左手首,488.5,432.0
16201,pixel,左手首,507.5,404.5
16201,oppo1,左肘,607.5,448.0
16201,pixel,左肘,524.5,404.0
16201,oppo1,左肩,599.0,343.0
16201,pixel,左肩,498.0,336.5
16201,oppo1,左腰,616.5,514.0
16201,oppo2,左腰,1313.5,370.5
16201,pixel,左腰,561.5,444.0
16201,oppo1,左膝,543.5,753.0
16201,pixel,左膝,568.0,598.5
16201,oppo1,左足首,606.0,855.0
16201,pixel,左足首,618.0,676.5
16202,oppo,右手首,1119.0,551.0
16202,oppo2,右手首,1452.0,353.5
16202,oppo,右肘,1075.0,471.5
16202,oppo2,右肘,1446.0,292.0
16202,oppo,右肩,1155.0,423.0
16202,oppo2,右肩,1451.0,251.5
16202,oppo1,右腰,515.5,503.5
16202,oppo2,右腰,1413.5,375.5
16202,oppo,右膝,1228.5,781.0
16202,oppo1,右膝,426.5,721.0
16202,oppo2,右膝,1412.5,512.5
16202,oppo,右足首,1119.0,826.5
16202,oppo2,右足首,1369.0,569.5
16202,oppo1,左手首,474.5,425.0
16202,pixel,左手首,501.5,402.5
16202,oppo1,左肘,594.5,445.0
16202,pixel,左肘,517.5,404.0
16202,oppo1,左肩,587.0,339.0
16202,pixel,左肩,492.0,335.5
16202,oppo1,左腰,606.5,512.0
16202,oppo2,左腰,1317.5,368.5
16202,pixel,左腰,557.5,444.0
16202,oppo1,左膝,540.5,756.0
16202,pixel,左膝,567.0,600.5
16202,oppo1,左足首,605.0,854.0
16202,pixel,左足首,618.0,676.5
16203,oppo,右手首,1123.0,547.0
16203,oppo2,右手首,1454.0,348.5
16203,oppo,右肘,1081.0,468.5
16203,oppo2,右肘,1447.0,290.0
16203,oppo,右肩,1160.0,419.0
16203,oppo2,右肩,1455.0,247.5
16203,oppo,右腰,1144.5,582.5
16203,oppo1,右腰,506.5,500.5
16203,oppo2,右腰,1417.5,374.5
16203,oppo,右膝,1240.5,777.0
16203,oppo1,右膝,412.0,713.5
16203,oppo2,右膝,1417.5,505.5
16203,oppo,右足首,1135.0,830.5
16203,oppo2,右足首,1376.0,569.5
16203,oppo1,左手首,461.5,417.0
16203,pixel,左手首,497.5,397.5
16203,oppo1,左肘,581.5,440.0
16203,pixel,左肘,510.5,404.0
16203,oppo1,左肩,573.0,333.0
16203,pixel,左肩,486.0,335.5
16203,oppo1,左腰,597.5,510.0
16203,oppo2,左腰,1320.5,367.5
16203,pixel,左腰,551.5,442.0
16203,oppo1,左膝,536.5,757.0
16203,pixel,左膝,565.0,601.5
16203,oppo1,左足首,603.0,853.0
16203,pixel,左足首,617.0,676.5
16204,oppo,右手首,1128.0,544.0
16204,oppo2,右手首,1457.0,345.5
16204,oppo,右肘,1086.0,464.5
16204,oppo2,右肘,1448.0,286.0
16204,oppo,右肩,1165.0,416.0
16204,oppo2,右肩,1459.0,245.5
16204,oppo,右腰,1152.5,579.5
16204,oppo1,右腰,496.5,497.5
16204,oppo2,右腰,1421.5,370.5
16204,oppo,右膝,1254.5,772.0
16204,oppo1,右膝,397.0,707.5
16204,oppo2,右膝,1422.5,502.5
16204,oppo,右足首,1151.0,834.0
16204,oppo2,右足首,1383.0,568.5
16204,oppo1,左手首,450.0,409.5
16204,pixel,左手首,504.5,400.5
16204,oppo1,左肘,568.5,436.0
16204,pixel,左肘,504.5,403.0
16204,oppo1,左肩,560.0,329.0
16204,pixel,左肩,481.0,333.5
16204,oppo1,左腰,588.5,508.0
16204,oppo2,左腰,1324.5,365.5
16204,pixel,左腰,547.5,442.0
16204,oppo1,左膝,532.5,757.0
16204,pixel,左膝,565.0,602.5
16204,oppo1,左足首,602.0,851.0
16204,pixel,左足首,616.0,675.5
16205,oppo,右手首,1133.0,539.0
16205,oppo2,右手首,1459.0,341.5
16205,oppo,右肘,1091.0,460.5
16205,oppo2,右肘,1449.0,283.0
16205,oppo,右肩,1170.0,412.0
16205,oppo2,右肩,1462.0,242.5
16205,oppo,右腰,1161.5,577.5
16205,oppo1,右腰,486.5,493.5
16205,oppo2,右腰,1425.5,368.5
16205,oppo,右膝,1264.5,769.0
16205,oppo1,右膝,383.0,702.5
16205,oppo,右足首,1165.0,839.5
16205,oppo2,右足首,1390.0,567.5
16205,oppo1,左手首,436.5,400.5
16205,pixel,左手首,497.5,397.5
16205,oppo1,左肘,554.5,431.0
16205,pixel,左肘,497.5,401.0
16205,oppo1,左肩,546.0,323.0
16205,pixel,左肩,476.0,331.5
16205,oppo1,左腰,577.5,505.0
16205,oppo2,左腰,1328.5,362.5
16205,pixel,左腰,541.5,441.0
16205,oppo1,左膝,528.5,755.0
16205,pixel,左膝,565.0,602.5
16205,oppo1,左足首,601.0,849.0
16205,pixel,左足首,615.0,674.5
16206,oppo,右手首,1139.0,535.0
16206,oppo2,右手首,1462.0,339.5
16206,oppo,右肘,1098.0,456.5
16206,oppo2,右肘,1451.0,280.0
16206,oppo,右肩,1176.0,408.0
16206,oppo2,右肩,1465.0,239.5
16206,oppo,右腰,1170.5,573.5
16206,oppo2,右腰,1429.5,365.5
16206,oppo,右膝,1276.5,767.0
16206,oppo1,右膝,369.0,697.5
16206,oppo,右足首,1182.0,845.5
16206,oppo2,右足首,1397.0,568.5
16206,oppo1,左手首,422.5,393.0
16206,pixel,左手首,491.5,396.5
16206,oppo1,左肘,542.5,426.0
16206,pixel,左肘,491.5,399.0
16206,oppo1,左肩,533.0,317.0
16206,pixel,左肩,470.0,330.5
16206,oppo1,左腰,567.5,502.0
16206,oppo2,左腰,1332.5,360.5
16206,pixel,左腰,537.5,440.0
16206,oppo1,左膝,525.5,752.0
16206,pixel,左膝,564.0,603.5
16206,oppo1,左足首,599.0,846.0
16206,pixel,左足首,614.0,673.5
16207,oppo,右手首,1145.0,532.0
16207,oppo2,右手首,1462.0,334.5
16207,oppo,右肘,1105.0,453.5
16207,oppo2,右肘,1452.0,277.0
16207,oppo,右肩,1182.0,405.0
16207,oppo2,右肩,1469.0,236.5
16207,oppo,右腰,1178.5,571.5
16207,oppo2,右腰,1432.5,363.5
16207,oppo,右膝,1286.5,764.0
16207,oppo1,右膝,356.0,692.5
16207,oppo,右足首,1198.0,850.5
16207,oppo2,右足首,1404.0,566.5
16207,oppo1,左手首,410.5,385.0
16207,pixel,左手首,485.5,394.5
16207,oppo1,左肘,529.5,421.0
16207,pixel,左肘,484.5,397.0
16207,oppo1,左肩,519.0,311.0
